time="2018-07-24T14:21:54+05:30" level=info msg="Using In cluster config."
time="2018-07-24T14:21:54+05:30" level=info msg="unable to load in-cluster configuration, KUBERNETES_SERVICE_HOST and KUBERNETES_SERVICE_PORT must be defined"
time="2018-07-25T15:57:39+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Uploading data"
time="2018-07-25T15:57:42+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:58:37+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:58:37+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:58:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:06+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:06+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:45+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:45+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:55+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/tapestry-service-643-f9ff6cc9d-fcvnr"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/automation-service-deployment-141-5f7cd95676-n6sgr"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/csp-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/abx-service-promoted-dev-55b767444b-xq6jf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-inventory-it/automation-service-deployment-138-59df55ccd5-rc9x2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-ltjkr"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-gmvds"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-2fdsf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-collector-649b568f69-7h9jm"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-phqpz"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-6nj2f"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-2757-8989d6967-vldjf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-63-81.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-ui-77bf44b76d-k6x87"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/deployment-ui-77b5794b78-xf9m6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/cerebro-68-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-46-122.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-55-21.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-2j65m"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/automation-service-deployment-141-74d474ff9b-r24rv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/tapestry-service-quorum-5b694498f4-vlwrv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-lldxb"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/cerebro-63-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-rcqm8"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-lvfxt"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/postgres-latest-869567f89b-rtrpn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/event-broker-promoted-dev-96ff886c4-gcxzk"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-6tbv6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: cerebro-discovery/sym-inventory-service-190-6cbf47864f-8ct5z"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/sym-inventory-service-190-68d4fc6ddc-z48tt"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-inventory-it/symphony-2738-7dd476bd54-t5m69"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-dns-autoscaler-787d59df8f-6jv75"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/provisioning-service-promoted-dev-5f565f57fc-2qmw5"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/automation-service-deployment-141-6bb4c6dffc-q4h65"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-smh9h"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/heimdall-555f48ddd9-2gnzn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/provisioning-service-promoted-dev-5fcbb8f899-4cxgs"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/extensibility-ui-68f7578cf6-gz7rx"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-z4ljt"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/sym-inventory-service-190-57676cc7b-9q8q9"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/sym-inventory-service-190-5767d9fff4-2jb82"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/symphony-ui-dc4dddcfb-6g2hd"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-czqzb"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/cerebro-63-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/vrbc-benchmark-host-deployment-74c6c968b5-l65wc"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: strivedi-test-1/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/extensibility-ui-d9cf6f76c-wjl6k"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-v748v"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/vrbc-cost-analysis-deployment-1-1-1123-6b8fcc648c-d6l5w"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-tvstl"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: test-pgeetha/ratings-v1-84958fc4bc-jvbv4"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-jckfh"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-vtdcc"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/consumer-service-463-58db855dbc-6lnlk"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/cerebro-68-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-33-216.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: qz-cgs-0/cgs-service-66f9784f6f-z2l5f"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/sym-inventory-service-190-57676cc7b-dv5vh"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/extensibility-ui-d9cf6f76c-bt4ll"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/dns-controller-6d79cf4b4d-wdgql"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/provisioning-service-promoted-dev-75c95678df-btj27"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: buma/heimdall-77854896d-2fzhz"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/cerebro-68-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/automation-service-deployment-141-7b87ffdd49-kmsrf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/heimdall-6bf4fdf87f-jdg25"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/csp-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-proxy-sym-new-dev-3-wf-monitoring-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: cerebro-discovery/cerebro-63-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/lemans-gateway-55b7b6f89f-9mhsq"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: istio-system/istio-statsd-prom-bridge-5d44ddb7cf-spnvt"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: strivedi-test-1/curlpod-7mcjgv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: strivedi-test-1/vrbc-adapter-deployment-1-1-578-65b58dcffc-tdgt4"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: shij-test3/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-inventory-it/cerebro-63-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/blueprint-ui-5cfdf65cf5-lsrn7"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-65967746f5-dfqcf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/ccs-command-channel-server-deployment-1-2-214-74d549546c-h8vzn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/automation-ui-7f69fc877f-qgzxk"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: strivedi-test-1/cerebro-63-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-controller-manager-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tarakesh-test/lemans-gateway-64fc87fcb9-wnxh6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/lemans-gateway-b97d45899-zs66q"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/ops-kafka-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-lp4tq"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-ui-7c745c9f44-cxqds"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/event-broker-promoted-dev-96ff886c4-n7xqn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sfeldstein/cmf-ignite-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-82pms"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/cerebro-63-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/consumer-service-463-79b9f6b6d-l4qlz"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/consumer-service-463-f86966c44-b7pkq"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/postgres-latest-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: qz-sym-0/sym-inventory-service-190-56f848d8cd-h2wbp"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-46-237.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/ops-kafka-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-scheduler-ip-172-20-33-216.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/heimdall-58b85dfbd4-t28kb"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/csp-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/tango-backend-receiver-bdeacfc06602cd2d23d3041fe6651e84ce8m29xv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/cerebro-68-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: cerebro-discovery/symphony-sym-heimdall-remove-build-887c9c4c5-p56pv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-2757-8989d6967-792d6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/provisioning-service-promoted-dev-877fd9f9c-stwr4"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-heapster-78757ff997-fwdwh"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/cerebro-63-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-48-34.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-46-128.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: istio-system/istio-sidecar-injector-6bc88d4f54-l2pnv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-2fcmn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/lemans-gateway-7c89998cf4-4qdbt"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/automation-ui-57659f6458-qq759"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-inventory-it/abx-service-promoted-dev-bc5f47d79-bsmb4"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-z8q6p"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/sym-inventory-service-190-6fc4f84988-ld8hz"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kmcdonough/sym-inventory-service-190-786b4659d-mm6xn"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/provisioning-ui-6cd8b7cf4-h8jkv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/heimdall-data-2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/abx-service-promoted-dev-57f74d8c8c-gpfgv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/sym-inventory-service-190-6fbd48745c-ccjl6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/symphony-ui-8b4b765db-lsrqc"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: robertc/nginx-deployment-566769cbfb-czfp6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/cerebro-63-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/deployment-ui-7c54dd6b7d-vx7wk"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: cerebro-discovery/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tarakesh-test/ccs-command-channel-server-deployment-tv100-658565d4c6-f52gh"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/consumer-service-463-679c96d6f9-pqvds"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/cerebro-63-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-61-68.us-west-1.compute.internal"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: junweili/provisioning-service-promoted-dev-5879965456-tmw5w"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/cerebro-70-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/cerebro-63-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tarakesh-test/vrbc-adapter-deployment-1-1-599-5cc9b84fbd-dfxtg"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/postgres-latest-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: be-84/heimdall-data-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-inventory-it/extensibility-ui-86599f455d-phpfb"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/curlpod-rfl7b1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-55f52"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/cerebro-70-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tarakesh-test/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: shij-test3/heimdall-ccc7795bd-2x84g"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-2pnxf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/heimdall-data-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/kube-state-metrics-7bfb6985d7-kgxl6"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/blueprint-ui-6df46889d6-8l2x8"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/extensibility-ui-68f7578cf6-ztfpf"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/heimdall-5b49b9b4c6-jwbj4"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-r9mhh"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: diploma/webservice-68c5898699-rq5w2"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: robertc/nginx-deployment-566769cbfb-xw47b"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/cerebro-63-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: sirao-test/vrbc-ui-75d8478496-bdzzv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76cd6d5775-n9mbq"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-new-dev-320/sym-inventory-service-190-6fbd48745c-85wg8"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-xzcl8"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: kube-system/li-agent-79vjm"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/extensibility-ui-58b47dfd4c-twfmw"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-vtd42"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/tapestry-service-643-696d749595-ftlsv"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-ui-5cd86b6d9d-g8jnj"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: tgjul24-4/automation-ui-76c48b4d9c-f7r67"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: blue-demo/lemans-resources-465-1"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-7pw4m"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: abx-callback/provisioning-service-promoted-dev-7b6dd8fbc-6tt9l"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-8vfx7"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/abx-service-promoted-dev-57f74d8c8c-tg64w"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-pddnb"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-fd2sp"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/postgres-latest-0"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/symphony-2757-598d999b85-ssk5l"
time="2018-07-25T16:21:23+05:30" level=info msg="Processing add to pod: jenkins-abx-service-aws-deploy-upgrade-dev-310/ops-zk-0"
